"","X","Subject","item","noun","condition","word.CRESP","word.RESP","word.ACC","word.RT","listnr_reading","reading_session_should","reading_listnr_received","recog_is_derivative_from_reading","reading_actuallistnr_received","reading_list_intended","recognition_list_intended","wrong_combo","group"
"5015",5015,"ya_67","36_expected","Sauna","expected","j","j",1,868,2,2,2,2,2,3,2,"","Younger"
"5016",5016,"ya_67","16_expected","Schloss","expected","j","j",1,793,2,2,2,2,2,3,2,"","Younger"
"5017",5017,"ya_67","10_expected","Band","expected","j","j",1,1473,2,2,2,2,2,3,2,"","Younger"
"5018",5018,"ya_67","8_unseen","Schutt",NA,"n","n",1,903,2,2,2,2,2,3,2,"","Younger"
"5019",5019,"ya_67","24_unseen","Speisesaal",NA,"n","n",1,3145,2,2,2,2,2,3,2,"","Younger"
"5020",5020,"ya_67","1_unexpected","Schlafzimmer","unexpected","j","j",1,772,2,2,2,2,2,3,2,"","Younger"
"5021",5021,"ya_67","27_unseen","Bildschirm",NA,"n","n",1,1229,2,2,2,2,2,3,2,"","Younger"
"5022",5022,"ya_67","27_unexpected","Platte","unexpected","j","j",1,1013,2,2,2,2,2,3,2,"","Younger"
"5023",5023,"ya_67","28_expected","Briefkasten","expected","j","j",1,1212,2,2,2,2,2,3,2,"","Younger"
"5024",5024,"ya_67","20_unseen","Wüste",NA,"n","n",1,1548,2,2,2,2,2,3,2,"","Younger"
"5025",5025,"ya_67","9_unseen","Sekunde",NA,"n","n",1,1326,2,2,2,2,2,3,2,"","Younger"
"5026",5026,"ya_67","24_expected","Wald","expected","j","j",1,1353,2,2,2,2,2,3,2,"","Younger"
"5027",5027,"ya_67","35_unseen","Mozart",NA,"n","n",1,1083,2,2,2,2,2,3,2,"","Younger"
"5028",5028,"ya_67","18_unseen","Pfadfinder",NA,"n","n",1,791,2,2,2,2,2,3,2,"","Younger"
"5029",5029,"ya_67","15_unexpected","Untermieterin","unexpected","j","j",1,1096,2,2,2,2,2,3,2,"","Younger"
"5030",5030,"ya_67","30_expected","Polizei","expected","j","j",1,2972,2,2,2,2,2,3,2,"","Younger"
"5031",5031,"ya_67","34_unseen","Hypnose",NA,"n","n",1,1150,2,2,2,2,2,3,2,"","Younger"
"5032",5032,"ya_67","22_expected","Kühlschrank","expected","j","j",1,1032,2,2,2,2,2,3,2,"","Younger"
"5033",5033,"ya_67","22_unseen","Pfanne",NA,"n","n",1,958,2,2,2,2,2,3,2,"","Younger"
"5034",5034,"ya_67","38_unseen","Felsen",NA,"n","n",1,1192,2,2,2,2,2,3,2,"","Younger"
"5035",5035,"ya_67","21_unexpected","Offizier","unexpected","j","j",1,712,2,2,2,2,2,3,2,"","Younger"
"5036",5036,"ya_67","31_unseen","Salami",NA,"n","n",1,748,2,2,2,2,2,3,2,"","Younger"
"5037",5037,"ya_67","26_unseen","Märchen",NA,"n","n",1,1854,2,2,2,2,2,3,2,"","Younger"
"5038",5038,"ya_67","47_expected","Tür","expected","j","j",1,1428,2,2,2,2,2,3,2,"","Younger"
"5039",5039,"ya_67","41_unexpected","Bock","unexpected","j","n",0,771,2,2,2,2,2,3,2,"","Younger"
"5040",5040,"ya_67","21_unseen","Zigaretten",NA,"n","n",1,2348,2,2,2,2,2,3,2,"","Younger"
"5041",5041,"ya_68","13_unexpected","Couch","unexpected","j","j",1,79313,1,1,2,2,2,2,1,"","Younger"
"5042",5042,"ya_68","14_unseen","Fahrzeuge",NA,"n","n",1,12511,1,1,2,2,2,2,1,"","Younger"
"5043",5043,"ya_68","5_unexpected","Grundstück","unexpected","j","n",0,2142,1,1,2,2,2,2,1,"","Younger"
"5044",5044,"ya_68","7_unseen","Zeichnung",NA,"n","n",1,5585,1,1,2,2,2,2,1,"","Younger"
"5045",5045,"ya_68","48_unexpected","Dachboden","unexpected","j","n",0,5179,1,1,2,2,2,2,1,"","Younger"
"5046",5046,"ya_68","11_unseen","Zuneigung",NA,"n","n",1,3662,1,1,2,2,2,2,1,"","Younger"
"5047",5047,"ya_68","19_unexpected","Klappe","unexpected","j","n",0,2924,1,1,2,2,2,2,1,"","Younger"
"5048",5048,"ya_68","4_unseen","Unterricht",NA,"n","n",1,6560,1,1,2,2,2,2,1,"","Younger"
"5049",5049,"ya_68","42_expected","Boden","expected","j","j",1,2044,1,1,2,2,2,2,1,"","Younger"
"5050",5050,"ya_68","36_unseen","Schande",NA,"n","n",1,1634,1,1,2,2,2,2,1,"","Younger"
"5051",5051,"ya_68","40_expected","Affen","expected","j","n",0,5448,1,1,2,2,2,2,1,"","Younger"
"5052",5052,"ya_68","6_unseen","Gipfel",NA,"n","n",1,1423,1,1,2,2,2,2,1,"","Younger"
"5053",5053,"ya_68","39_unexpected","Hospital","unexpected","j","j",1,1295,1,1,2,2,2,2,1,"","Younger"
"5054",5054,"ya_68","3_unexpected","Haus","unexpected","j","j",1,3219,1,1,2,2,2,2,1,"","Younger"
"5055",5055,"ya_68","30_unseen","Toaster",NA,"n","n",1,915,1,1,2,2,2,2,1,"","Younger"
"5056",5056,"ya_68","20_expected","Fahrrad","expected","j","j",1,2798,1,1,2,2,2,2,1,"","Younger"
"5057",5057,"ya_68","32_unseen","Buchstaben",NA,"n","n",1,4510,1,1,2,2,2,2,1,"","Younger"
"5058",5058,"ya_68","4_expected","Zähne","expected","j","j",1,2819,1,1,2,2,2,2,1,"","Younger"
"5059",5059,"ya_68","5_unseen","Kopfgeld",NA,"n","n",1,3451,1,1,2,2,2,2,1,"","Younger"
"5060",5060,"ya_68","9_unexpected","Menge","unexpected","j","n",0,3858,1,1,2,2,2,2,1,"","Younger"
"5061",5061,"ya_68","8_expected","Berge","expected","j","j",1,2872,1,1,2,2,2,2,1,"","Younger"
"5062",5062,"ya_68","15_unseen","Künstlerin",NA,"n","j",0,5462,1,1,2,2,2,2,1,"","Younger"
"5063",5063,"ya_68","6_expected","Tisch","expected","j","n",0,4509,1,1,2,2,2,2,1,"","Younger"
"5064",5064,"ya_68","34_expected","Bäckerei","expected","j","j",1,1202,1,1,2,2,2,2,1,"","Younger"
"5065",5065,"ya_68","1_unseen","Käsekuchen",NA,"n","n",1,1530,1,1,2,2,2,2,1,"","Younger"
"5066",5066,"ya_68","38_expected","Licht","expected","j","j",1,4293,1,1,2,2,2,2,1,"","Younger"
"5067",5067,"ya_68","23_unseen","Röhre",NA,"n","n",1,923,1,1,2,2,2,2,1,"","Younger"
"5068",5068,"ya_68","14_expected","Ferien","expected","j","j",1,1206,1,1,2,2,2,2,1,"","Younger"
"5069",5069,"ya_68","39_unseen","Makler",NA,"n","n",1,998,1,1,2,2,2,2,1,"","Younger"
"5070",5070,"ya_68","2_unseen","Technik",NA,"n","n",1,796,1,1,2,2,2,2,1,"","Younger"
"5071",5071,"ya_68","18_expected","Orchester","expected","j","j",1,1469,1,1,2,2,2,2,1,"","Younger"
"5072",5072,"ya_68","37_unseen","Smaragd",NA,"n","n",1,818,1,1,2,2,2,2,1,"","Younger"
"5073",5073,"ya_68","45_unexpected","Antwort","unexpected","j","n",0,2217,1,1,2,2,2,2,1,"","Younger"
"5074",5074,"ya_68","10_unseen","Zwerge",NA,"n","n",1,1361,1,1,2,2,2,2,1,"","Younger"
"5075",5075,"ya_68","17_unseen","Brüder",NA,"n","n",1,1986,1,1,2,2,2,2,1,"","Younger"
"5076",5076,"ya_68","7_unexpected","Wagen","unexpected","j","j",1,3827,1,1,2,2,2,2,1,"","Younger"
"5077",5077,"ya_68","37_unexpected","Waffe","unexpected","j","n",0,1243,1,1,2,2,2,2,1,"","Younger"
"5078",5078,"ya_68","40_unseen","Türke",NA,"n","n",1,778,1,1,2,2,2,2,1,"","Younger"
"5079",5079,"ya_68","29_unseen","Materie",NA,"n","n",1,1163,1,1,2,2,2,2,1,"","Younger"
"5080",5080,"ya_68","49_expected","Paket","expected","j","n",0,3412,1,1,2,2,2,2,1,"","Younger"
"5081",5081,"ya_68","17_unexpected","Herausforderung","unexpected","j","n",0,2093,1,1,2,2,2,2,1,"","Younger"
"5082",5082,"ya_68","25_unexpected","Wappen","unexpected","j","j",1,1098,1,1,2,2,2,2,1,"","Younger"
"5083",5083,"ya_68","43_unexpected","Gatter","unexpected","j","n",0,918,1,1,2,2,2,2,1,"","Younger"
"5084",5084,"ya_68","13_unseen","Frosch",NA,"n","n",1,1217,1,1,2,2,2,2,1,"","Younger"
"5085",5085,"ya_68","3_unseen","Lippen",NA,"n","n",1,1680,1,1,2,2,2,2,1,"","Younger"
"5086",5086,"ya_68","35_unexpected","Mund","unexpected","j","j",1,5365,1,1,2,2,2,2,1,"","Younger"
"5087",5087,"ya_68","33_unseen","Weste",NA,"n","n",1,2120,1,1,2,2,2,2,1,"","Younger"
"5088",5088,"ya_68","16_unseen","Antarktis",NA,"n","n",1,691,1,1,2,2,2,2,1,"","Younger"
"5089",5089,"ya_68","25_unseen","Einzelkind",NA,"n","n",1,927,1,1,2,2,2,2,1,"","Younger"
"5090",5090,"ya_68","28_unseen","Verschluss",NA,"n","n",1,954,1,1,2,2,2,2,1,"","Younger"
"5091",5091,"ya_68","31_unexpected","Watte","unexpected","j","n",0,1956,1,1,2,2,2,2,1,"","Younger"
"5092",5092,"ya_68","19_unseen","Bombe",NA,"n","n",1,2286,1,1,2,2,2,2,1,"","Younger"
"5093",5093,"ya_68","2_expected","Auto","expected","j","j",1,1882,1,1,2,2,2,2,1,"","Younger"
"5094",5094,"ya_68","12_unseen","Wunsch",NA,"n","n",1,1919,1,1,2,2,2,2,1,"","Younger"
"5095",5095,"ya_68","36_expected","Sauna","expected","j","j",1,1210,1,1,2,2,2,2,1,"","Younger"
"5096",5096,"ya_68","16_expected","Schloss","expected","j","j",1,1330,1,1,2,2,2,2,1,"","Younger"
"5097",5097,"ya_68","10_expected","Band","expected","j","j",1,3125,1,1,2,2,2,2,1,"","Younger"
"5098",5098,"ya_68","8_unseen","Schutt",NA,"n","n",1,993,1,1,2,2,2,2,1,"","Younger"
"5099",5099,"ya_68","24_unseen","Speisesaal",NA,"n","n",1,1017,1,1,2,2,2,2,1,"","Younger"
"5100",5100,"ya_68","1_unexpected","Schlafzimmer","unexpected","j","j",1,3360,1,1,2,2,2,2,1,"","Younger"
"5101",5101,"ya_68","27_unseen","Bildschirm",NA,"n","n",1,1275,1,1,2,2,2,2,1,"","Younger"
"5102",5102,"ya_68","27_unexpected","Platte","unexpected","j","n",0,1680,1,1,2,2,2,2,1,"","Younger"
"5103",5103,"ya_68","28_expected","Briefkasten","expected","j","j",1,3205,1,1,2,2,2,2,1,"","Younger"
"5104",5104,"ya_68","20_unseen","Wüste",NA,"n","n",1,4046,1,1,2,2,2,2,1,"","Younger"
"5105",5105,"ya_68","9_unseen","Sekunde",NA,"n","n",1,1501,1,1,2,2,2,2,1,"","Younger"
"5106",5106,"ya_68","24_expected","Wald","expected","j","j",1,1305,1,1,2,2,2,2,1,"","Younger"
"5107",5107,"ya_68","35_unseen","Mozart",NA,"n","n",1,749,1,1,2,2,2,2,1,"","Younger"
"5108",5108,"ya_68","18_unseen","Pfadfinder",NA,"n","n",1,959,1,1,2,2,2,2,1,"","Younger"
"5109",5109,"ya_68","15_unexpected","Untermieterin","unexpected","j","j",1,2120,1,1,2,2,2,2,1,"","Younger"
"5110",5110,"ya_68","30_expected","Polizei","expected","j","n",0,1156,1,1,2,2,2,2,1,"","Younger"
"5111",5111,"ya_68","34_unseen","Hypnose",NA,"n","n",1,814,1,1,2,2,2,2,1,"","Younger"
"5112",5112,"ya_68","22_expected","Kühlschrank","expected","j","j",1,2845,1,1,2,2,2,2,1,"","Younger"
"5113",5113,"ya_68","22_unseen","Pfanne",NA,"n","n",1,2204,1,1,2,2,2,2,1,"","Younger"
"5114",5114,"ya_68","38_unseen","Felsen",NA,"n","n",1,1156,1,1,2,2,2,2,1,"","Younger"
"5115",5115,"ya_68","21_unexpected","Offizier","unexpected","j","n",0,6477,1,1,2,2,2,2,1,"","Younger"
"5116",5116,"ya_68","31_unseen","Salami",NA,"n","n",1,1356,1,1,2,2,2,2,1,"","Younger"
"5117",5117,"ya_68","26_unseen","Märchen",NA,"n","j",0,3974,1,1,2,2,2,2,1,"","Younger"
"5118",5118,"ya_68","47_expected","Tür","expected","j","n",0,2608,1,1,2,2,2,2,1,"","Younger"
"5119",5119,"ya_68","41_unexpected","Bock","unexpected","j","n",0,2608,1,1,2,2,2,2,1,"","Younger"
"5120",5120,"ya_68","21_unseen","Zigaretten",NA,"n","n",1,929,1,1,2,2,2,2,1,"","Younger"
"5121",5121,"ya_69","13_unexpected","Couch","unexpected","j","j",1,2584,1,1,2,2,2,4,1,"","Younger"
"5122",5122,"ya_69","14_unseen","Fahrzeuge",NA,"n","n",1,2225,1,1,2,2,2,4,1,"","Younger"
"5123",5123,"ya_69","5_unexpected","Grundstück","unexpected","j","j",1,2040,1,1,2,2,2,4,1,"","Younger"
"5124",5124,"ya_69","7_unseen","Zeichnung",NA,"n","n",1,1911,1,1,2,2,2,4,1,"","Younger"
"5125",5125,"ya_69","48_unexpected","Dachboden","unexpected","j","n",0,1315,1,1,2,2,2,4,1,"","Younger"
"5126",5126,"ya_69","11_unseen","Zuneigung",NA,"n","n",1,2286,1,1,2,2,2,4,1,"","Younger"
"5127",5127,"ya_69","19_unexpected","Klappe","unexpected","j","n",0,1459,1,1,2,2,2,4,1,"","Younger"
"5128",5128,"ya_69","4_unseen","Unterricht",NA,"n","j",0,929,1,1,2,2,2,4,1,"","Younger"
"5129",5129,"ya_69","42_expected","Boden","expected","j","n",0,2996,1,1,2,2,2,4,1,"","Younger"
"5130",5130,"ya_69","36_unseen","Schande",NA,"n","n",1,1005,1,1,2,2,2,4,1,"","Younger"
"5131",5131,"ya_69","40_expected","Affen","expected","j","j",1,1669,1,1,2,2,2,4,1,"","Younger"
"5132",5132,"ya_69","6_unseen","Gipfel",NA,"n","n",1,858,1,1,2,2,2,4,1,"","Younger"
"5133",5133,"ya_69","39_unexpected","Hospital","unexpected","j","j",1,4456,1,1,2,2,2,4,1,"","Younger"
"5134",5134,"ya_69","3_unexpected","Haus","unexpected","j","j",1,3470,1,1,2,2,2,4,1,"","Younger"
"5135",5135,"ya_69","30_unseen","Toaster",NA,"n","n",1,804,1,1,2,2,2,4,1,"","Younger"
"5136",5136,"ya_69","20_expected","Fahrrad","expected","j","j",1,1579,1,1,2,2,2,4,1,"","Younger"
"5137",5137,"ya_69","32_unseen","Buchstaben",NA,"n","n",1,1109,1,1,2,2,2,4,1,"","Younger"
"5138",5138,"ya_69","4_expected","Zähne","expected","j","j",1,769,1,1,2,2,2,4,1,"","Younger"
"5139",5139,"ya_69","5_unseen","Kopfgeld",NA,"n","n",1,1314,1,1,2,2,2,4,1,"","Younger"
"5140",5140,"ya_69","9_unexpected","Menge","unexpected","j","j",1,1821,1,1,2,2,2,4,1,"","Younger"
"5141",5141,"ya_69","8_expected","Berge","expected","j","j",1,1045,1,1,2,2,2,4,1,"","Younger"
"5142",5142,"ya_69","15_unseen","Künstlerin",NA,"n","n",1,1411,1,1,2,2,2,4,1,"","Younger"
"5143",5143,"ya_69","6_expected","Tisch","expected","j","j",1,795,1,1,2,2,2,4,1,"","Younger"
"5144",5144,"ya_69","34_expected","Bäckerei","expected","j","j",1,891,1,1,2,2,2,4,1,"","Younger"
"5145",5145,"ya_69","1_unseen","Käsekuchen",NA,"n","n",1,872,1,1,2,2,2,4,1,"","Younger"
"5146",5146,"ya_69","38_expected","Licht","expected","j","j",1,2093,1,1,2,2,2,4,1,"","Younger"
"5147",5147,"ya_69","23_unseen","Röhre",NA,"n","n",1,1002,1,1,2,2,2,4,1,"","Younger"
"5148",5148,"ya_69","14_expected","Ferien","expected","j","j",1,1377,1,1,2,2,2,4,1,"","Younger"
"5149",5149,"ya_69","39_unseen","Makler",NA,"n","n",1,1771,1,1,2,2,2,4,1,"","Younger"
"5150",5150,"ya_69","2_unseen","Technik",NA,"n","n",1,900,1,1,2,2,2,4,1,"","Younger"
"5151",5151,"ya_69","18_expected","Orchester","expected","j","j",1,960,1,1,2,2,2,4,1,"","Younger"
"5152",5152,"ya_69","37_unseen","Smaragd",NA,"n","n",1,857,1,1,2,2,2,4,1,"","Younger"
"5153",5153,"ya_69","45_unexpected","Antwort","unexpected","j","n",0,1751,1,1,2,2,2,4,1,"","Younger"
"5154",5154,"ya_69","10_unseen","Zwerge",NA,"n","n",1,1513,1,1,2,2,2,4,1,"","Younger"
"5155",5155,"ya_69","17_unseen","Brüder",NA,"n","n",1,1564,1,1,2,2,2,4,1,"","Younger"
"5156",5156,"ya_69","7_unexpected","Wagen","unexpected","j","j",1,2005,1,1,2,2,2,4,1,"","Younger"
"5157",5157,"ya_69","37_unexpected","Waffe","unexpected","j","n",0,949,1,1,2,2,2,4,1,"","Younger"
"5158",5158,"ya_69","40_unseen","Türke",NA,"n","n",1,687,1,1,2,2,2,4,1,"","Younger"
"5159",5159,"ya_69","29_unseen","Materie",NA,"n","n",1,2203,1,1,2,2,2,4,1,"","Younger"
"5160",5160,"ya_69","49_expected","Paket","expected","j","n",0,955,1,1,2,2,2,4,1,"","Younger"
"5161",5161,"ya_69","17_unexpected","Herausforderung","unexpected","j","n",0,1541,1,1,2,2,2,4,1,"","Younger"
"5162",5162,"ya_69","25_unexpected","Wappen","unexpected","j","j",1,1256,1,1,2,2,2,4,1,"","Younger"
"5163",5163,"ya_69","43_unexpected","Gatter","unexpected","j","j",1,1182,1,1,2,2,2,4,1,"","Younger"
"5164",5164,"ya_69","13_unseen","Frosch",NA,"n","n",1,814,1,1,2,2,2,4,1,"","Younger"
"5165",5165,"ya_69","3_unseen","Lippen",NA,"n","n",1,2405,1,1,2,2,2,4,1,"","Younger"
"5166",5166,"ya_69","35_unexpected","Mund","unexpected","j","j",1,1221,1,1,2,2,2,4,1,"","Younger"
"5167",5167,"ya_69","33_unseen","Weste",NA,"n","n",1,828,1,1,2,2,2,4,1,"","Younger"
"5168",5168,"ya_69","16_unseen","Antarktis",NA,"n","n",1,1027,1,1,2,2,2,4,1,"","Younger"
"5169",5169,"ya_69","25_unseen","Einzelkind",NA,"n","n",1,891,1,1,2,2,2,4,1,"","Younger"
"5170",5170,"ya_69","28_unseen","Verschluss",NA,"n","n",1,1431,1,1,2,2,2,4,1,"","Younger"
"5171",5171,"ya_69","31_unexpected","Watte","unexpected","j","j",1,934,1,1,2,2,2,4,1,"","Younger"
"5172",5172,"ya_69","19_unseen","Bombe",NA,"n","n",1,1545,1,1,2,2,2,4,1,"","Younger"
"5173",5173,"ya_69","2_expected","Auto","expected","j","n",0,2963,1,1,2,2,2,4,1,"","Younger"
"5174",5174,"ya_69","12_unseen","Wunsch",NA,"n","n",1,1101,1,1,2,2,2,4,1,"","Younger"
"5175",5175,"ya_69","36_expected","Sauna","expected","j","j",1,872,1,1,2,2,2,4,1,"","Younger"
"5176",5176,"ya_69","16_expected","Schloss","expected","j","j",1,1565,1,1,2,2,2,4,1,"","Younger"
"5177",5177,"ya_69","10_expected","Band","expected","j","n",0,1671,1,1,2,2,2,4,1,"","Younger"
"5178",5178,"ya_69","8_unseen","Schutt",NA,"n","n",1,764,1,1,2,2,2,4,1,"","Younger"
"5179",5179,"ya_69","24_unseen","Speisesaal",NA,"n","n",1,2422,1,1,2,2,2,4,1,"","Younger"
"5180",5180,"ya_69","1_unexpected","Schlafzimmer","unexpected","j","n",0,1061,1,1,2,2,2,4,1,"","Younger"
"5181",5181,"ya_69","27_unseen","Bildschirm",NA,"n","n",1,971,1,1,2,2,2,4,1,"","Younger"
"5182",5182,"ya_69","27_unexpected","Platte","unexpected","j","n",0,1116,1,1,2,2,2,4,1,"","Younger"
"5183",5183,"ya_69","28_expected","Briefkasten","expected","j","n",0,847,1,1,2,2,2,4,1,"","Younger"
"5184",5184,"ya_69","20_unseen","Wüste",NA,"n","j",0,4901,1,1,2,2,2,4,1,"","Younger"
"5185",5185,"ya_69","9_unseen","Sekunde",NA,"n","n",1,1643,1,1,2,2,2,4,1,"","Younger"
"5186",5186,"ya_69","24_expected","Wald","expected","j","n",0,1401,1,1,2,2,2,4,1,"","Younger"
"5187",5187,"ya_69","35_unseen","Mozart",NA,"n","n",1,1025,1,1,2,2,2,4,1,"","Younger"
"5188",5188,"ya_69","18_unseen","Pfadfinder",NA,"n","n",1,944,1,1,2,2,2,4,1,"","Younger"
"5189",5189,"ya_69","15_unexpected","Untermieterin","unexpected","j","n",0,1139,1,1,2,2,2,4,1,"","Younger"
"5190",5190,"ya_69","30_expected","Polizei","expected","j","j",1,1749,1,1,2,2,2,4,1,"","Younger"
"5191",5191,"ya_69","34_unseen","Hypnose",NA,"n","n",1,2055,1,1,2,2,2,4,1,"","Younger"
"5192",5192,"ya_69","22_expected","Kühlschrank","expected","j","j",1,1149,1,1,2,2,2,4,1,"","Younger"
"5193",5193,"ya_69","22_unseen","Pfanne",NA,"n","n",1,2998,1,1,2,2,2,4,1,"","Younger"
"5194",5194,"ya_69","38_unseen","Felsen",NA,"n","n",1,1022,1,1,2,2,2,4,1,"","Younger"
"5195",5195,"ya_69","21_unexpected","Offizier","unexpected","j","n",0,813,1,1,2,2,2,4,1,"","Younger"
"5196",5196,"ya_69","31_unseen","Salami",NA,"n","n",1,909,1,1,2,2,2,4,1,"","Younger"
"5197",5197,"ya_69","26_unseen","Märchen",NA,"n","n",1,929,1,1,2,2,2,4,1,"","Younger"
"5198",5198,"ya_69","47_expected","Tür","expected","j","j",1,1684,1,1,2,2,2,4,1,"","Younger"
"5199",5199,"ya_69","41_unexpected","Bock","unexpected","j","j",1,888,1,1,2,2,2,4,1,"","Younger"
"5200",5200,"ya_69","21_unseen","Zigaretten",NA,"n","n",1,853,1,1,2,2,2,4,1,"","Younger"
"5201",5201,"ya_7","11_expected","Müll","expected","j","j",1,3732,2,2,3,1,3,3,2,"","Younger"
"5202",5202,"ya_7","40_unexpected","Vogel","unexpected","j","j",1,1599,2,2,3,1,3,3,2,"","Younger"
"5203",5203,"ya_7","23_expected","Zug","expected","j","j",1,1351,2,2,3,1,3,3,2,"","Younger"
"5204",5204,"ya_7","38_unseen","Felsen",NA,"n","n",1,1273,2,2,3,1,3,3,2,"","Younger"
"5205",5205,"ya_7","9_unseen","Sekunde",NA,"n","n",1,3646,2,2,3,1,3,3,2,"","Younger"
"5206",5206,"ya_7","12_unseen","Wunsch",NA,"n","j",0,1421,2,2,3,1,3,3,2,"","Younger"
"5207",5207,"ya_7","33_unseen","Weste",NA,"n","n",1,1629,2,2,3,1,3,3,2,"","Younger"
"5208",5208,"ya_7","30_unexpected","Geschäft","unexpected","j","j",1,2476,2,2,3,1,3,3,2,"","Younger"
"5209",5209,"ya_7","3_expected","Tür","expected","j","j",1,970,2,2,3,1,3,3,2,"","Younger"
"5210",5210,"ya_7","25_expected","Flagge","expected","j","n",0,2155,2,2,3,1,3,3,2,"","Younger"
"5211",5211,"ya_7","43_expected","Stall","expected","j","j",1,1141,2,2,3,1,3,3,2,"","Younger"
"5212",5212,"ya_7","35_unseen","Mozart",NA,"n","n",1,7695,2,2,3,1,3,3,2,"","Younger"
"5213",5213,"ya_7","12_unexpected","Bart","unexpected","j","j",1,1413,2,2,3,1,3,3,2,"","Younger"
"5214",5214,"ya_7","17_unseen","Brüder",NA,"n","n",1,1125,2,2,3,1,3,3,2,"","Younger"
"5215",5215,"ya_7","40_unseen","Türke",NA,"n","n",1,936,2,2,3,1,3,3,2,"","Younger"
"5216",5216,"ya_7","1_unseen","Käsekuchen",NA,"n","n",1,2851,2,2,3,1,3,3,2,"","Younger"
"5217",5217,"ya_7","49_unexpected","Umschlag","unexpected","j","j",1,2569,2,2,3,1,3,3,2,"","Younger"
"5218",5218,"ya_7","32_unseen","Buchstaben",NA,"n","n",1,3667,2,2,3,1,3,3,2,"","Younger"
"5219",5219,"ya_7","25_unseen","Einzelkind",NA,"n","n",1,1048,2,2,3,1,3,3,2,"","Younger"
"5220",5220,"ya_7","31_unseen","Salami",NA,"n","n",1,925,2,2,3,1,3,3,2,"","Younger"
"5221",5221,"ya_7","22_unexpected","Badewanne","unexpected","j","j",1,856,2,2,3,1,3,3,2,"","Younger"
"5222",5222,"ya_7","23_unseen","Röhre",NA,"n","n",1,1014,2,2,3,1,3,3,2,"","Younger"
"5223",5223,"ya_7","24_unexpected","Gegend","unexpected","j","j",1,2213,2,2,3,1,3,3,2,"","Younger"
"5224",5224,"ya_7","14_unexpected","Weihnachtsmann","unexpected","j","j",1,909,2,2,3,1,3,3,2,"","Younger"
"5225",5225,"ya_7","4_unseen","Unterricht",NA,"n","j",0,1169,2,2,3,1,3,3,2,"","Younger"
"5226",5226,"ya_7","34_unexpected","Hotelzimmer","unexpected","j","j",1,1642,2,2,3,1,3,3,2,"","Younger"
"5227",5227,"ya_7","17_expected","Rätsel","expected","j","n",0,1329,2,2,3,1,3,3,2,"","Younger"
"5228",5228,"ya_7","10_unexpected","Rose","unexpected","j","n",0,2716,2,2,3,1,3,3,2,"","Younger"
"5229",5229,"ya_7","14_unseen","Fahrzeuge",NA,"n","n",1,4344,2,2,3,1,3,3,2,"","Younger"
"5230",5230,"ya_7","44_unexpected","Vorhang","unexpected","j","n",0,2131,2,2,3,1,3,3,2,"","Younger"
"5231",5231,"ya_7","20_unseen","Wüste",NA,"n","n",1,1070,2,2,3,1,3,3,2,"","Younger"
"5232",5232,"ya_7","4_unexpected","Bauch","unexpected","j","j",1,859,2,2,3,1,3,3,2,"","Younger"
"5233",5233,"ya_7","13_unseen","Frosch",NA,"n","n",1,921,2,2,3,1,3,3,2,"","Younger"
"5234",5234,"ya_7","26_unexpected","Ratte","unexpected","j","j",1,828,2,2,3,1,3,3,2,"","Younger"
"5235",5235,"ya_7","38_unexpected","Computer","unexpected","j","n",0,2507,2,2,3,1,3,3,2,"","Younger"
"5236",5236,"ya_7","31_expected","Teig","expected","j","j",1,2447,2,2,3,1,3,3,2,"","Younger"
"5237",5237,"ya_7","47_unexpected","Fensterrahmen","unexpected","j","j",1,1726,2,2,3,1,3,3,2,"","Younger"
"5238",5238,"ya_7","10_unseen","Zwerge",NA,"n","n",1,1473,2,2,3,1,3,3,2,"","Younger"
"5239",5239,"ya_7","8_unexpected","Osten","unexpected","j","n",0,4502,2,2,3,1,3,3,2,"","Younger"
"5240",5240,"ya_7","9_expected","Ziel","expected","j","n",0,11498,2,2,3,1,3,3,2,"","Younger"
"5241",5241,"ya_7","5_unseen","Kopfgeld",NA,"n","n",1,914,2,2,3,1,3,3,2,"","Younger"
"5242",5242,"ya_7","15_unseen","Künstlerin",NA,"n","n",1,2285,2,2,3,1,3,3,2,"","Younger"
"5243",5243,"ya_7","39_expected","Apotheke","expected","j","j",1,922,2,2,3,1,3,3,2,"","Younger"
"5244",5244,"ya_7","35_expected","Nase","expected","j","j",1,773,2,2,3,1,3,3,2,"","Younger"
"5245",5245,"ya_7","27_unseen","Bildschirm",NA,"n","n",1,1382,2,2,3,1,3,3,2,"","Younger"
"5246",5246,"ya_7","7_expected","Schiff","expected","j","j",1,4182,2,2,3,1,3,3,2,"","Younger"
"5247",5247,"ya_7","26_unseen","Märchen",NA,"n","n",1,1984,2,2,3,1,3,3,2,"","Younger"
"5248",5248,"ya_7","19_unseen","Bombe",NA,"n","n",1,936,2,2,3,1,3,3,2,"","Younger"
"5249",5249,"ya_7","27_expected","Herd","expected","j","j",1,1347,2,2,3,1,3,3,2,"","Younger"
"5250",5250,"ya_7","16_unseen","Antarktis",NA,"n","n",1,1285,2,2,3,1,3,3,2,"","Younger"
"5251",5251,"ya_7","29_expected","Geheimnis","expected","j","n",0,6674,2,2,3,1,3,3,2,"","Younger"
"5252",5252,"ya_7","7_unseen","Zeichnung",NA,"n","n",1,1201,2,2,3,1,3,3,2,"","Younger"
